DATE	DJCA
1949-05-31	60.57
1949-06-01	60.49
1949-06-02	60.45
1949-06-03	60.05
1949-06-06	59.12
1949-06-07	59.21
1949-06-08	59.49
1949-06-09	59.51
1949-06-10	58.96
1949-06-13	57.75
1949-06-14	57.88
1949-06-15	58.83
1949-06-16	58.57
1949-06-17	58.50
1949-06-20	59.26
1949-06-21	59.30
1949-06-22	59.24
1949-06-23	59.59
1949-06-24	59.67
1949-06-27	59.65
1949-06-28	59.08
1949-06-29	59.32
1949-06-30	59.55
1949-07-01	59.98
1949-07-05	60.21
1949-07-06	60.77
1949-07-07	60.74
1949-07-08	60.68
1949-07-11	60.59
1949-07-12	60.94
1949-07-13	61.59
1949-07-14	61.72
1949-07-15	61.64
1949-07-18	61.81
1949-07-19	62.23
1949-07-20	62.41
1949-07-21	62.06
1949-07-22	62.08
1949-07-25	62.30
1949-07-26	62.73
1949-07-27	62.68
1949-07-28	62.54
1949-07-29	62.40
1949-08-01	62.69
1949-08-02	62.93
1949-08-03	62.87
1949-08-04	62.85
1949-08-05	63.74
1949-08-08	64.45
1949-08-09	64.27
1949-08-10	64.65
1949-08-11	64.38
1949-08-12	64.13
1949-08-15	63.90
1949-08-16	64.10
1949-08-17	64.71
1949-08-18	64.83
1949-08-19	64.45
1949-08-22	64.19
1949-08-23	63.43
1949-08-24	63.50
1949-08-25	63.62
1949-08-26	63.64
1949-08-29	63.14
1949-08-30	63.37
1949-08-31	63.40
1949-09-01	63.77
1949-09-02	63.78
1949-09-06	63.65
1949-09-07	64.11
1949-09-08	64.20
1949-09-09	64.17
1949-09-12	64.52
1949-09-13	65.47
1949-09-14	65.36
1949-09-15	64.99
1949-09-16	65.16
1949-09-19	64.81
1949-09-20	63.61
1949-09-21	64.39
1949-09-22	65.00
1949-09-23	65.30
1949-09-26	65.11
1949-09-27	64.62
1949-09-28	65.25
1949-09-29	65.54
1949-09-30	65.46
1949-10-01	65.24
1949-10-03	65.46
1949-10-04	65.99
1949-10-05	66.18
1949-10-06	66.37
1949-10-07	66.30
1949-10-08	66.36
1949-10-10	66.30
1949-10-11	66.98
1949-10-13	66.97
1949-10-14	66.88
1949-10-15	66.88
1949-10-17	66.24
1949-10-18	66.76
1949-10-19	66.91
1949-10-20	66.67
1949-10-21	66.59
1949-10-22	66.58
1949-10-24	66.68
1949-10-25	67.04
1949-10-26	67.34
1949-10-27	67.79
1949-10-28	67.42
1949-10-29	67.47
1949-10-31	67.13
1949-11-01	67.65
1949-11-02	68.32
1949-11-03	68.27
1949-11-04	68.28
1949-11-05	68.30
1949-11-07	68.06
1949-11-09	67.82
1949-11-10	67.65
1949-11-12	67.65
1949-11-14	67.17
1949-11-15	66.82
1949-11-16	67.34
1949-11-17	67.85
1949-11-18	68.49
1949-11-19	68.62
1949-11-21	68.19
1949-11-22	68.48
1949-11-23	68.49
1949-11-25	68.16
1949-11-26	68.28
1949-11-28	67.96
1949-11-29	67.81
1949-11-30	67.87
1949-12-01	68.52
1949-12-02	69.07
1949-12-03	69.41
1949-12-05	69.45
1949-12-06	69.48
1949-12-07	69.62
1949-12-08	69.61
1949-12-09	69.48
1949-12-10	69.56
1949-12-12	70.08
1949-12-13	70.34
1949-12-14	70.63
1949-12-15	70.81
1949-12-16	70.85
1949-12-17	70.83
1949-12-19	70.81
1949-12-20	70.43
1949-12-21	70.20
1949-12-22	70.96
1949-12-23	71.05
1949-12-27	70.81
1949-12-28	71.56
1949-12-29	71.56
1949-12-30	71.92
1949-12-31	71.76
1950-01-03	71.45
1950-01-04	72.29
1950-01-05	72.42
1950-01-06	72.47
1950-01-07	72.83
1950-01-09	72.97
1950-01-10	72.85
1950-01-11	73.10
1950-01-12	71.52
1950-01-13	71.34
1950-01-14	71.28
1950-01-16	71.51
1950-01-17	72.06
1950-01-18	72.26
1950-01-19	72.55
1950-01-20	72.70
1950-01-21	72.89
1950-01-23	72.79
1950-01-24	72.53
1950-01-25	72.02
1950-01-26	72.10
1950-01-27	72.39
1950-01-28	72.68
1950-01-30	73.19
1950-01-31	73.15
1950-02-01	72.99
1950-02-02	73.72
1950-02-03	73.96
1950-02-04	74.08
1950-02-06	73.87
1950-02-07	73.46
1950-02-08	73.33
1950-02-09	73.70
1950-02-10	73.58
1950-02-11	73.52
1950-02-14	72.97
1950-02-15	73.19
1950-02-16	73.06
1950-02-17	73.77
1950-02-18	74.07
1950-02-20	73.84
1950-02-21	73.79
1950-02-23	73.68
1950-02-24	73.95
1950-02-25	73.90
1950-02-27	73.99
1950-02-28	73.76
1950-03-01	73.93
1950-03-02	73.91
1950-03-03	74.34
1950-03-04	74.49
1950-03-06	74.44
1950-03-07	73.87
1950-03-08	73.90
1950-03-09	73.51
1950-03-10	73.40
1950-03-11	73.60
1950-03-13	73.54
1950-03-14	74.00
1950-03-15	75.04
1950-03-16	75.33
1950-03-17	75.02
1950-03-18	75.13
1950-03-20	74.91
1950-03-21	74.97
1950-03-22	75.39
1950-03-23	75.36
1950-03-24	75.26
1950-03-25	75.56
1950-03-27	74.92
1950-03-28	75.15
1950-03-29	74.84
1950-03-30	74.07
1950-03-31	74.16
1950-04-01	74.43
1950-04-03	75.22
1950-04-04	75.26
1950-04-05	75.38
1950-04-06	76.03
1950-04-08	76.18
1950-04-10	76.18
1950-04-11	75.65
1950-04-12	76.42
1950-04-13	76.41
1950-04-14	76.44
1950-04-15	76.08
1950-04-17	76.09
1950-04-18	76.45
1950-04-19	76.63
1950-04-20	75.87
1950-04-21	76.01
1950-04-22	75.98
1950-04-24	75.45
1950-04-25	75.50
1950-04-26	75.21
1950-04-27	75.57
1950-04-28	75.95
1950-04-29	76.29
1950-05-01	76.95
1950-05-02	76.66
1950-05-03	76.98
1950-05-04	76.43
1950-05-05	76.80
1950-05-06	77.19
1950-05-08	77.11
1950-05-09	77.18
1950-05-10	77.40
1950-05-11	77.42
1950-05-12	76.98
1950-05-13	77.02
1950-05-15	77.10
1950-05-16	77.79
1950-05-17	78.08
1950-05-18	78.14
1950-05-19	78.62
1950-05-20	78.72
1950-05-22	78.34
1950-05-23	78.65
1950-05-24	78.53
1950-05-25	78.40
1950-05-26	78.24
1950-05-27	78.16
1950-05-29	78.36
1950-05-31	78.54
1950-06-01	78.21
1950-06-02	78.19
1950-06-05	77.41
1950-06-06	77.87
1950-06-07	78.19
1950-06-08	78.77
1950-06-09	79.38
1950-06-12	79.71
1950-06-13	79.29
1950-06-14	78.43
1950-06-15	78.16
1950-06-16	78.13
1950-06-19	77.87
1950-06-20	77.49
1950-06-21	78.03
1950-06-22	78.60
1950-06-23	78.64
1950-06-26	74.83
1950-06-27	74.14
1950-06-28	75.09
1950-06-29	72.34
1950-06-30	73.25
1950-07-03	72.92
1950-07-05	73.57
1950-07-06	74.01
1950-07-07	73.19
1950-07-10	73.13
1950-07-11	72.17
1950-07-12	70.62
1950-07-13	70.34
1950-07-14	71.24
1950-07-17	70.86
1950-07-18	72.32
1950-07-19	73.27
1950-07-20	74.37
1950-07-21	74.61
1950-07-24	74.71
1950-07-25	74.14
1950-07-26	74.13
1950-07-27	74.66
1950-07-28	74.91
1950-07-31	75.19
1950-08-01	75.92
1950-08-02	75.64
1950-08-03	75.76
1950-08-04	76.28
1950-08-07	77.34
1950-08-08	77.12
1950-08-09	77.50
1950-08-10	77.43
1950-08-11	77.01
1950-08-14	77.13
1950-08-15	77.20
1950-08-16	77.52
1950-08-17	78.30
1950-08-18	78.64
1950-08-21	78.69
1950-08-22	78.60
1950-08-23	79.10
1950-08-24	78.90
1950-08-25	77.95
1950-08-28	78.02
1950-08-29	78.23
1950-08-30	77.85
1950-08-31	77.72
1950-09-01	78.15
1950-09-05	78.49
1950-09-06	78.00
1950-09-07	78.31
1950-09-08	78.86
1950-09-11	78.50
1950-09-12	79.61
1950-09-13	80.40
1950-09-14	80.65
1950-09-15	80.93
1950-09-18	81.21
1950-09-19	80.88
1950-09-20	80.55
1950-09-21	81.39
1950-09-22	81.72
1950-09-25	81.71
1950-09-26	80.40
1950-09-27	81.26
1950-09-28	81.47
1950-09-29	81.78
1950-10-02	83.26
1950-10-03	82.82
1950-10-04	83.69
1950-10-05	83.02
1950-10-06	83.59
1950-10-07	83.66
1950-10-09	82.94
1950-10-10	82.32
1950-10-11	82.95
1950-10-13	82.93
1950-10-14	82.63
1950-10-16	82.59
1950-10-17	83.28
1950-10-18	83.77
1950-10-19	83.81
1950-10-20	83.46
1950-10-21	83.57
1950-10-23	83.50
1950-10-24	83.57
1950-10-25	83.37
1950-10-26	81.45
1950-10-27	81.97
1950-10-28	82.22
1950-10-30	81.41
1950-10-31	80.87
1950-11-01	81.12
1950-11-02	81.61
1950-11-03	81.75
1950-11-04	81.43
1950-11-06	79.64
1950-11-08	80.48
1950-11-09	81.64
1950-11-10	82.30
1950-11-13	82.42
1950-11-14	82.66
1950-11-15	82.84
1950-11-16	82.72
1950-11-17	83.43
1950-11-18	83.82
1950-11-20	83.77
1950-11-21	83.44
1950-11-22	84.32
1950-11-24	84.80
1950-11-25	84.66
1950-11-27	84.51
1950-11-28	81.97
1950-11-29	81.54
1950-11-30	82.06
1950-12-01	82.83
1950-12-02	82.44
1950-12-04	80.26
1950-12-05	81.57
1950-12-06	82.29
1950-12-07	82.18
1950-12-08	83.03
1950-12-09	83.53
1950-12-11	84.28
1950-12-12	83.93
1950-12-13	83.97
1950-12-14	82.92
1950-12-15	82.83
1950-12-16	84.36
1950-12-18	85.07
1950-12-19	85.61
1950-12-20	85.69
1950-12-21	85.76
1950-12-22	85.84
1950-12-26	85.07
1950-12-27	86.68
1950-12-28	87.23
1950-12-29	87.21
1950-12-30	87.19
1951-01-02	88.71
1951-01-03	88.31
1951-01-04	89.00
1951-01-05	89.10
1951-01-06	88.98
1951-01-08	89.33
1951-01-09	89.86
1951-01-10	88.68
1951-01-11	90.44
1951-01-12	90.63
1951-01-13	90.72
1951-01-15	91.11
1951-01-16	92.01
1951-01-17	92.52
1951-01-18	92.13
1951-01-19	92.05
1951-01-20	92.18
1951-01-22	91.34
1951-01-23	91.41
1951-01-24	90.92
1951-01-25	90.32
1951-01-26	91.14
1951-01-27	92.13
1951-01-29	92.71
1951-01-30	93.36
1951-01-31	93.36
1951-02-01	94.39
1951-02-02	95.08
1951-02-03	95.36
1951-02-05	95.87
1951-02-06	95.68
1951-02-07	95.20
1951-02-08	95.49
1951-02-09	95.61
1951-02-10	95.78
1951-02-13	95.71
1951-02-14	95.50
1951-02-15	95.06
1951-02-16	94.41
1951-02-17	95.43
1951-02-19	94.10
1951-02-20	94.04
1951-02-21	94.33
1951-02-23	94.44
1951-02-24	94.75
1951-02-26	94.65
1951-02-27	93.79
1951-02-28	93.96
1951-03-01	94.35
1951-03-02	94.73
1951-03-03	94.74
1951-03-05	93.94
1951-03-06	93.61
1951-03-07	93.93
1951-03-08	93.99
1951-03-09	93.91
1951-03-10	93.74
1951-03-12	92.82
1951-03-13	91.14
1951-03-14	90.53
1951-03-15	90.79
1951-03-16	92.25
1951-03-17	92.30
1951-03-19	91.86
1951-03-20	91.59
1951-03-21	92.20
1951-03-22	92.37
1951-03-24	91.24
1951-03-26	91.57
1951-03-27	91.39
1951-03-28	90.32
1951-03-29	90.63
1951-03-30	91.23
1951-03-31	91.08
1951-04-02	90.50
1951-04-03	90.23
1951-04-04	90.99
1951-04-05	92.41
1951-04-06	92.58
1951-04-07	92.41
1951-04-09	92.47
1951-04-10	92.19
1951-04-11	91.90
1951-04-12	92.55
1951-04-13	93.45
1951-04-14	93.92
1951-04-16	93.60
1951-04-17	93.74
1951-04-18	93.83
1951-04-19	93.43
1951-04-20	93.16
1951-04-21	93.18
1951-04-23	93.22
1951-04-24	92.79
1951-04-25	92.84
1951-04-26	93.60
1951-04-27	94.25
1951-04-28	94.27
1951-04-30	94.08
1951-05-01	94.37
1951-05-02	94.86
1951-05-03	95.93
1951-05-04	95.62
1951-05-05	95.32
1951-05-07	95.04
1951-05-08	95.27
1951-05-09	95.46
1951-05-10	94.84
1951-05-11	94.05
1951-05-12	93.59
1951-05-14	93.41
1951-05-15	91.93
1951-05-16	92.04
1951-05-17	92.85
1951-05-18	91.10
1951-05-19	91.18
1951-05-21	90.72
1951-05-22	90.34
1951-05-23	89.59
1951-05-24	89.11
1951-05-25	89.28
1951-05-26	89.41
1951-05-28	89.89
1951-05-29	90.58
1951-05-31	91.03
1951-06-01	90.89
1951-06-04	89.96
1951-06-05	90.24
1951-06-06	90.97
1951-06-07	91.72
1951-06-08	91.47
1951-06-11	91.69
1951-06-12	91.13
1951-06-13	91.01
1951-06-14	91.48
1951-06-15	92.03
1951-06-18	91.92
1951-06-19	91.96
1951-06-20	91.40
1951-06-21	90.88
1951-06-22	90.14
1951-06-25	88.59
1951-06-26	88.74
1951-06-27	88.83
1951-06-28	87.70
1951-06-29	86.92
1951-07-02	87.56
1951-07-03	88.25
1951-07-05	89.92
1951-07-06	89.80
1951-07-09	89.97
1951-07-10	89.68
1951-07-11	90.07
1951-07-12	90.43
1951-07-13	91.10
1951-07-16	90.42
1951-07-17	90.91
1951-07-18	90.93
1951-07-19	91.05
1951-07-20	91.45
1951-07-23	92.19
1951-07-24	93.27
1951-07-25	93.22
1951-07-26	93.84
1951-07-27	94.44
1951-07-30	94.72
1951-07-31	93.78
1951-08-01	94.44
1951-08-02	95.35
1951-08-03	95.33
1951-08-06	96.11
1951-08-07	96.04
1951-08-08	95.62
1951-08-09	95.17
1951-08-10	94.85
1951-08-13	94.87
1951-08-14	94.60
1951-08-15	95.09
1951-08-16	95.39
1951-08-17	95.53
1951-08-20	95.38
1951-08-21	95.04
1951-08-22	94.37
1951-08-23	94.69
1951-08-24	94.69
1951-08-27	94.42
1951-08-28	94.64
1951-08-29	95.57
1951-08-30	96.07
1951-08-31	96.11
1951-09-04	96.38
1951-09-05	96.78
1951-09-06	97.41
1951-09-07	97.80
1951-09-10	98.11
1951-09-11	97.61
1951-09-12	98.27
1951-09-13	98.59
1951-09-14	98.86
1951-09-17	98.56
1951-09-18	98.30
1951-09-19	98.48
1951-09-20	98.80
1951-09-21	98.37
1951-09-24	98.20
1951-09-25	98.63
1951-09-26	98.63
1951-09-27	98.25
1951-09-28	98.13
1951-10-01	98.76
1951-10-02	99.47
1951-10-03	99.96
1951-10-04	99.79
1951-10-05	99.94
1951-10-06	99.95
1951-10-08	99.91
1951-10-09	99.48
1951-10-10	99.29
1951-10-11	99.65
1951-10-13	99.94
1951-10-15	100.04
1951-10-16	99.45
1951-10-17	99.02
1951-10-18	98.99
1951-10-19	97.74
1951-10-20	96.89
1951-10-22	95.34
1951-10-23	95.69
1951-10-24	96.21
1951-10-25	95.75
1951-10-26	95.04
1951-10-27	93.55
1951-10-29	94.26
1951-10-30	94.26
1951-10-31	94.97
1951-11-01	95.68
1951-11-02	94.87
1951-11-03	94.13
1951-11-05	94.27
1951-11-07	93.36
1951-11-08	93.60
1951-11-09	94.55
1951-11-10	94.87
1951-11-13	94.64
1951-11-14	94.87
1951-11-15	94.93
1951-11-16	95.12
1951-11-17	95.25
1951-11-19	94.81
1951-11-20	94.65
1951-11-21	94.42
1951-11-23	93.54
1951-11-24	93.05
1951-11-26	93.62
1951-11-27	94.32
1951-11-28	94.01
1951-11-29	94.39
1951-11-30	95.25
1951-12-01	95.57
1951-12-03	95.70
1951-12-04	96.08
1951-12-05	95.98
1951-12-06	97.06
1951-12-07	97.26
1951-12-08	97.36
1951-12-10	97.35
1951-12-11	96.74
1951-12-12	96.79
1951-12-13	96.78
1951-12-14	96.68
1951-12-15	96.61
1951-12-17	96.67
1951-12-18	96.75
1951-12-19	97.16
1951-12-20	97.10
1951-12-21	96.79
1951-12-22	96.72
1951-12-24	96.59
1951-12-26	95.90
1951-12-27	96.86
1951-12-28	97.22
1951-12-29	97.24
1951-12-31	97.33
1952-01-02	97.71
1952-01-03	98.18
1952-01-04	98.60
1952-01-05	98.67
1952-01-07	98.30
1952-01-08	97.66
1952-01-09	97.61
1952-01-10	98.48
1952-01-11	98.87
1952-01-12	99.09
1952-01-14	99.34
1952-01-15	98.80
1952-01-16	98.96
1952-01-17	99.57
1952-01-18	99.98
1952-01-19	100.23
1952-01-21	100.67
1952-01-22	100.89
1952-01-23	100.48
1952-01-24	100.41
1952-01-25	100.29
1952-01-26	100.36
1952-01-28	100.74
1952-01-29	100.94
1952-01-30	99.66
1952-01-31	99.52
1952-02-01	99.94
1952-02-02	100.34
1952-02-04	99.33
1952-02-05	99.05
1952-02-06	99.12
1952-02-07	99.16
1952-02-08	99.73
1952-02-09	99.66
1952-02-11	99.44
1952-02-13	98.66
1952-02-14	98.46
1952-02-15	98.72
1952-02-16	98.76
1952-02-18	98.45
1952-02-19	97.06
1952-02-20	96.05
1952-02-21	96.53
1952-02-23	97.31
1952-02-25	97.10
1952-02-26	96.66
1952-02-27	97.07
1952-02-28	97.36
1952-02-29	97.09
1952-03-01	97.20
1952-03-03	97.28
1952-03-04	98.77
1952-03-05	98.95
1952-03-06	99.30
1952-03-07	99.85
1952-03-08	100.06
1952-03-10	99.26
1952-03-11	99.48
1952-03-12	99.65
1952-03-13	99.69
1952-03-14	100.14
1952-03-15	100.26
1952-03-17	100.21
1952-03-18	100.26
1952-03-19	100.06
1952-03-20	100.50
1952-03-21	100.63
1952-03-22	100.65
1952-03-24	100.47
1952-03-25	100.02
1952-03-26	99.91
1952-03-27	101.14
1952-03-28	101.75
1952-03-29	102.32
1952-03-31	102.71
1952-04-01	101.74
1952-04-02	101.59
1952-04-03	101.65
1952-04-04	101.13
1952-04-05	101.09
1952-04-07	100.26
1952-04-08	100.93
1952-04-09	100.71
1952-04-10	100.33
1952-04-12	101.51
1952-04-14	100.61
1952-04-15	99.38
1952-04-16	99.33
1952-04-17	98.78
1952-04-18	99.22
1952-04-19	99.35
1952-04-21	99.99
1952-04-22	99.65
1952-04-23	99.26
1952-04-24	99.03
1952-04-25	99.85
1952-04-26	100.28
1952-04-28	100.08
1952-04-29	99.95
1952-04-30	99.21
1952-05-01	98.42
1952-05-02	99.80
1952-05-03	100.00
1952-05-05	100.25
1952-05-06	100.42
1952-05-07	100.95
1952-05-08	100.94
1952-05-09	101.03
1952-05-10	101.02
1952-05-12	100.77
1952-05-13	100.87
1952-05-14	100.37
1952-05-15	100.10
1952-05-16	100.13
1952-05-17	100.13
1952-05-19	100.14
1952-05-20	100.77
1952-05-21	101.14
1952-05-22	102.03
1952-05-23	101.91
1952-05-24	101.91
1952-05-26	102.18
1952-05-27	102.13
1952-05-28	102.18
1952-05-29	102.28
1952-06-02	102.02
1952-06-03	102.05
1952-06-04	103.36
1952-06-05	103.94
1952-06-06	104.34
1952-06-09	104.64
1952-06-10	103.93
1952-06-11	104.32
1952-06-12	104.19
1952-06-13	104.33
1952-06-16	103.98
1952-06-17	104.00
1952-06-18	104.33
1952-06-19	104.57
1952-06-20	104.63
1952-06-23	104.45
1952-06-24	104.42
1952-06-25	104.95
1952-06-26	105.30
1952-06-27	105.68
1952-06-30	106.13
1952-07-01	106.46
1952-07-02	106.12
1952-07-03	106.15
1952-07-07	105.71
1952-07-08	105.74
1952-07-09	105.22
1952-07-10	105.01
1952-07-11	105.67
1952-07-14	105.75
1952-07-15	106.21
1952-07-16	106.23
1952-07-17	105.89
1952-07-18	105.30
1952-07-21	105.62
1952-07-22	106.07
1952-07-23	106.54
1952-07-24	107.24
1952-07-25	106.84
1952-07-28	106.94
1952-07-29	107.25
1952-07-30	107.61
1952-07-31	107.85
1952-08-01	107.87
1952-08-04	107.76
1952-08-05	107.93
1952-08-06	107.95
1952-08-07	108.39
1952-08-08	108.45
1952-08-11	108.35
1952-08-12	107.48
1952-08-13	107.46
1952-08-14	107.48
1952-08-15	107.37
1952-08-18	106.04
1952-08-19	106.01
1952-08-20	106.28
1952-08-21	106.34
1952-08-22	106.33
1952-08-25	106.03
1952-08-26	105.88
1952-08-27	106.20
1952-08-28	106.49
1952-08-29	106.93
1952-09-02	107.42
1952-09-03	107.48
1952-09-04	107.26
1952-09-05	107.02
1952-09-08	106.50
1952-09-09	105.15
1952-09-10	104.45
1952-09-11	104.65
1952-09-12	104.35
1952-09-15	103.31
1952-09-16	103.69
1952-09-17	104.08
1952-09-18	103.93
1952-09-19	104.35
1952-09-22	104.57
1952-09-23	105.49
1952-09-24	105.76
1952-09-25	105.79
1952-09-26	105.58
1952-09-29	105.84
1952-09-30	105.64
1952-10-01	104.76
1952-10-02	104.92
1952-10-03	104.82
1952-10-06	104.51
1952-10-07	104.46
1952-10-08	105.18
1952-10-09	105.10
1952-10-10	105.09
1952-10-14	104.82
1952-10-15	103.16
1952-10-16	102.67
1952-10-17	103.83
1952-10-20	103.59
1952-10-21	103.34
1952-10-22	102.24
1952-10-23	102.75
1952-10-24	103.19
1952-10-27	103.44
1952-10-28	103.32
1952-10-29	103.23
1952-10-30	103.24
1952-10-31	104.65
1952-11-03	104.82
1952-11-05	105.02
1952-11-06	105.47
1952-11-07	106.03
1952-11-10	106.30
1952-11-12	105.84
1952-11-13	105.98
1952-11-14	106.04
1952-11-17	106.38
1952-11-18	107.77
1952-11-19	108.43
1952-11-20	108.27
1952-11-21	108.37
1952-11-24	109.14
1952-11-25	109.06
1952-11-26	109.84
1952-11-28	110.49
1952-12-01	110.48
1952-12-02	110.43
1952-12-03	110.02
1952-12-04	109.72
1952-12-05	110.08
1952-12-08	110.58
1952-12-09	111.12
1952-12-10	110.97
1952-12-11	110.91
1952-12-12	111.39
1952-12-15	111.83
1952-12-16	111.92
1952-12-17	111.73
1952-12-18	111.88
1952-12-19	112.41
1952-12-22	113.06
1952-12-23	112.79
1952-12-24	112.67
1952-12-26	112.68
1952-12-29	112.96
1952-12-30	113.56
1952-12-31	113.49
1953-01-02	113.40
1953-01-05	113.86
1953-01-06	113.13
1953-01-07	112.68
1953-01-08	112.84
1953-01-09	111.79
1953-01-12	111.13
1953-01-13	111.79
1953-01-14	111.92
1953-01-15	112.02
1953-01-16	111.50
1953-01-19	111.56
1953-01-20	111.91
1953-01-21	111.68
1953-01-22	111.80
1953-01-23	111.57
1953-01-26	111.53
1953-01-27	112.14
1953-01-28	112.53
1953-01-29	112.98
1953-01-30	113.42
1953-02-02	113.29
1953-02-03	113.23
1953-02-04	112.96
1953-02-05	111.89
1953-02-06	110.57
1953-02-09	110.12
1953-02-10	110.01
1953-02-11	110.41
1953-02-13	110.99
1953-02-16	110.63
1953-02-17	110.12
1953-02-18	110.19
1953-02-19	110.58
1953-02-20	110.79
1953-02-24	111.30
1953-02-25	111.65
1953-02-26	111.54
1953-02-27	111.59
1953-03-02	111.61
1953-03-03	111.91
1953-03-04	111.01
1953-03-05	111.16
1953-03-06	111.35
1953-03-09	111.46
1953-03-10	111.78
1953-03-11	112.70
1953-03-12	112.69
1953-03-13	113.18
1953-03-16	113.53
1953-03-17	113.96
1953-03-18	113.75
1953-03-19	113.67
1953-03-20	113.53
1953-03-23	112.77
1953-03-24	113.48
1953-03-25	113.26
1953-03-26	112.65
1953-03-27	112.86
1953-03-30	110.97
1953-03-31	109.64
1953-04-01	109.79
1953-04-02	109.44
1953-04-06	106.93
1953-04-07	107.59
1953-04-08	108.38
1953-04-09	108.00
1953-04-10	107.78
1953-04-13	107.57
1953-04-14	108.09
1953-04-15	108.71
1953-04-16	108.39
1953-04-17	107.22
1953-04-20	107.71
1953-04-21	107.58
1953-04-22	106.68
1953-04-23	105.58
1953-04-24	105.70
1953-04-27	106.22
1953-04-28	106.61
1953-04-29	107.05
1953-04-30	106.89
1953-05-01	107.23
1953-05-04	108.21
1953-05-05	108.12
1953-05-06	108.02
1953-05-07	107.56
1953-05-08	108.11
1953-05-11	108.13
1953-05-12	107.44
1953-05-13	107.33
1953-05-14	108.06
1953-05-15	108.17
1953-05-18	108.13
1953-05-19	107.71
1953-05-20	109.21
1953-05-21	109.30
1953-05-22	109.30
1953-05-25	109.22
1953-05-26	108.81
1953-05-27	107.59
1953-05-28	106.84
1953-05-29	107.08
1953-06-01	105.29
1953-06-02	105.76
1953-06-03	105.80
1953-06-04	104.80
1953-06-05	105.06
1953-06-08	104.84
1953-06-09	102.53
1953-06-10	102.80
1953-06-11	103.63
1953-06-12	103.78
1953-06-15	103.02
1953-06-16	102.49
1953-06-17	103.77
1953-06-18	103.78
1953-06-19	103.93
1953-06-22	104.53
1953-06-23	105.19
1953-06-24	104.86
1953-06-25	105.44
1953-06-26	105.51
1953-06-29	105.26
1953-06-30	105.18
1953-07-01	106.03
1953-07-02	106.35
1953-07-03	106.62
1953-07-06	106.69
1953-07-07	107.12
1953-07-08	107.31
1953-07-09	106.99
1953-07-10	106.72
1953-07-13	105.61
1953-07-14	105.89
1953-07-15	105.56
1953-07-16	105.69
1953-07-17	106.32
1953-07-20	105.89
1953-07-21	105.47
1953-07-22	105.52
1953-07-23	105.87
1953-07-24	105.75
1953-07-27	104.94
1953-07-28	104.88
1953-07-29	105.37
1953-07-30	106.36
1953-07-31	107.30
1953-08-03	107.64
1953-08-04	107.51
1953-08-05	107.57
1953-08-06	107.94
1953-08-07	107.87
1953-08-10	107.71
1953-08-11	107.56
1953-08-12	108.03
1953-08-13	108.11
1953-08-14	107.58
1953-08-17	107.24
1953-08-18	106.56
1953-08-19	105.84
1953-08-20	106.06
1953-08-21	106.20
1953-08-24	104.65
1953-08-25	104.22
1953-08-26	103.94
1953-08-27	103.39
1953-08-28	103.31
1953-08-31	101.39
1953-09-01	101.89
1953-09-02	102.38
1953-09-03	102.18
1953-09-04	102.45
1953-09-08	102.77
1953-09-09	102.72
1953-09-10	101.41
1953-09-11	100.05
1953-09-14	98.24
1953-09-15	99.24
1953-09-16	99.73
1953-09-17	99.94
1953-09-18	99.31
1953-09-21	99.24
1953-09-22	100.66
1953-09-23	100.97
1953-09-24	101.01
1953-09-25	101.19
1953-09-28	101.93
1953-09-29	101.87
1953-09-30	101.36
1953-10-01	101.85
1953-10-02	102.01
1953-10-05	101.59
1953-10-06	101.07
1953-10-07	102.07
1953-10-08	102.11
1953-10-09	102.23
1953-10-13	101.99
1953-10-14	102.56
1953-10-15	103.93
1953-10-16	104.59
1953-10-19	104.84
1953-10-20	104.94
1953-10-21	104.91
1953-10-22	105.14
1953-10-23	105.13
1953-10-26	104.64
1953-10-27	104.20
1953-10-28	104.47
1953-10-29	105.54
1953-10-30	105.40
1953-11-02	105.61
