DATE	DJIA	SP500
1964-05-01	817.10	80.17
1964-05-04	823.83	80.47
1964-05-05	826.63	80.88
1964-05-06	828.18	81.06
1964-05-07	830.17	81.15
1964-05-08	828.57	81.00
1964-05-11	827.07	80.90
1964-05-12	827.38	81.16
1964-05-13	825.78	80.97
1964-05-14	824.45	80.86
1964-05-15	826.23	81.10
1964-05-18	821.31	80.72
1964-05-19	817.28	80.30
1964-05-20	820.11	80.66
1964-05-21	819.80	80.70
1964-05-22	820.87	80.73
1964-05-25	820.25	80.56
1964-05-26	818.92	80.39
1964-05-27	817.94	80.26
1964-05-28	820.56	80.37
1964-05-29		.
1964-06-01	818.56	80.11
1964-06-02	813.78	79.70
1964-06-03	811.79	79.49
1964-06-04	802.48	78.67
1964-06-05	806.03	79.02
1964-06-08	800.31	78.64
1964-06-09	805.54	79.14
1964-06-10	807.53	79.44
1964-06-11	811.25	79.73
1964-06-12	809.39	79.60
1964-06-15	813.56	79.97
1964-06-16	818.16	80.40
1964-06-17	823.35	80.81
1964-06-18	823.98	80.79
1964-06-19	825.25	80.89
1964-06-22	826.38	81.11
1964-06-23	822.70	80.77
1964-06-24	827.01	81.06
1964-06-25	827.48	81.21
1964-06-26	830.99	81.46
1964-06-29	830.94	81.64
1964-06-30	831.50	81.69
1964-07-01	838.06	82.27
1964-07-02	841.47	82.60
1964-07-03		.
1964-07-06	844.24	82.98
1964-07-07	844.94	83.12
1964-07-08	845.45	83.12
1964-07-09	845.13	83.22
1964-07-10	847.51	83.36
1964-07-13	845.55	83.31
1964-07-14	843.63	83.06
1964-07-15	844.80	83.34
1964-07-16	847.47	83.64
1964-07-17	851.35	84.01
1964-07-20	849.39	83.74
1964-07-21	846.95	83.54
1964-07-22	847.65	83.52
1964-07-23	846.48	83.48
1964-07-24	845.64	83.46
1964-07-27	841.05	83.08
1964-07-28	837.35	82.85
1964-07-29	838.67	82.92
1964-07-30	839.37	83.09
1964-07-31	841.10	83.18
1964-08-03	840.35	83.00
1964-08-04	832.77	81.96
1964-08-05	833.05	82.09
1964-08-06	823.40	81.34
1964-08-07	829.16	81.86
1964-08-10	829.35	81.78
1964-08-11	828.08	81.76
1964-08-12	834.08	82.17
1964-08-13	838.52	82.41
1964-08-14	838.81	82.35
1964-08-17	840.21	82.36
1964-08-18	842.83	82.40
1964-08-19	841.76	82.32
1964-08-20	838.71	81.94
1964-08-21	838.62	82.07
1964-08-24	837.31	81.91
1964-08-25	832.20	81.44
1964-08-26	829.21	81.32
1964-08-27	835.25	81.70
1964-08-28	839.09	81.99
1964-08-31	838.48	81.83
1964-09-01	844.00	82.18
1964-09-02	845.08	82.31
1964-09-03	846.02	82.56
1964-09-04	848.31	82.76
1964-09-07		.
1964-09-08	851.91	82.87
1964-09-09	855.57	83.05
1964-09-10	859.50	83.10
1964-09-11	867.13	83.45
1964-09-14	866.24	83.22
1964-09-15	862.54	83.00
1964-09-16	864.18	83.24
1964-09-17	868.67	83.79
1964-09-18	865.12	83.48
1964-09-21	871.58	83.86
1964-09-22	872.47	83.89
1964-09-23	871.95	83.91
1964-09-24	872.98	84.00
1964-09-25	874.71	84.21
1964-09-28	875.46	84.28
1964-09-29	875.74	84.24
1964-09-30	875.37	84.18
1964-10-01	872.00	84.08
1964-10-02	872.65	84.36
1964-10-05	877.15	84.74
1964-10-06	875.14	84.79
1964-10-07	873.78	84.80
1964-10-08	874.90	85.04
1964-10-09	878.08	85.22
1964-10-12	877.57	85.24
1964-10-13	876.21	84.96
1964-10-14	875.18	84.79
1964-10-15	868.44	84.25
1964-10-16	873.54	84.83
1964-10-19	876.21	84.93
1964-10-20	881.50	85.18
1964-10-21	879.72	85.10
1964-10-22	877.01	84.94
1964-10-23	877.62	85.14
1964-10-26	877.01	85.00
1964-10-27	875.98	85.00
1964-10-28	871.16	84.69
1964-10-29	871.86	84.73
1964-10-30	873.08	84.86
1964-11-02	875.51	85.18
1964-11-03		.
1964-11-04	873.82	85.14
1964-11-05	873.54	85.16
1964-11-06	876.87	85.23
1964-11-09	874.57	85.19
1964-11-10	870.64	84.84
1964-11-11	873.59	85.08
1964-11-12	874.62	85.19
1964-11-13	874.11	85.21
1964-11-16	880.10	85.65
1964-11-17	885.39	86.03
1964-11-18	891.71	86.22
1964-11-19	888.71	86.18
1964-11-20	890.72	86.28
1964-11-23	889.29	86.00
1964-11-24	887.61	85.73
1964-11-25	882.40	85.44
1964-11-26		.
1964-11-27	882.12	85.16
1964-11-30	875.43	84.42
1964-12-01	864.43	83.55
1964-12-02	867.16	83.79
1964-12-03	870.79	84.18
1964-12-04	870.93	84.35
1964-12-07	873.99	84.33
1964-12-08	870.69	84.00
1964-12-09	863.81	83.46
1964-12-10	863.14	83.45
1964-12-11	864.34	83.66
1964-12-14	860.65	83.45
1964-12-15	857.45	83.22
1964-12-16	860.08	83.55
1964-12-17	863.57	83.90
1964-12-18	868.73	84.29
1964-12-21	869.74	84.38
1964-12-22	870.36	84.33
1964-12-23	868.02	84.15
1964-12-24	868.16	84.15
1964-12-25		.
1964-12-28	867.01	84.07
1964-12-29	862.18	83.81
1964-12-30	868.69	84.30
1964-12-31	874.13	84.75
1965-01-01		.
1965-01-04	869.78	84.23
1965-01-05	875.86	84.63
1965-01-06	879.68	84.89
1965-01-07	884.36	85.26
1965-01-08	882.60	85.37
1965-01-11	883.22	85.40
1965-01-12	885.89	85.61
1965-01-13	886.85	85.84
1965-01-14	887.18	85.84
1965-01-15	891.15	86.21
1965-01-18	895.21	86.49
1965-01-19	896.27	86.63
1965-01-20	895.31	86.60
1965-01-21	893.26	86.52
1965-01-22	893.59	86.74
1965-01-25	896.46	86.86
1965-01-26	897.84	86.94
1965-01-27	899.52	87.23
1965-01-28	900.95	87.48
1965-01-29	902.86	87.56
1965-02-01	903.68	87.58
1965-02-02	903.77	87.55
1965-02-03	906.30	87.63
1965-02-04	904.06	87.57
1965-02-05	901.57	87.29
1965-02-08	897.89	86.95
1965-02-09	901.24	87.24
1965-02-10	892.92	86.46
1965-02-11	881.88	85.54
1965-02-12	888.47	86.17
1965-02-15	885.32	86.07
1965-02-16	881.35	85.67
1965-02-17	882.93	85.77
1965-02-18	883.69	86.05
1965-02-19	885.61	86.21
1965-02-22		.
1965-02-23	891.96	86.64
1965-02-24	897.84	87.17
1965-02-25	899.90	87.20
1965-02-26	903.48	87.43
1965-03-01	899.76	87.25
1965-03-02	901.91	87.40
1965-03-03	900.76	87.26
1965-03-04	897.75	86.98
1965-03-05	895.98	86.80
1965-03-08	896.84	86.83
1965-03-09	894.07	86.69
1965-03-10	892.39	86.54
1965-03-11	896.51	86.90
1965-03-12	900.33	87.21
1965-03-15	899.85	87.24
1965-03-16	898.90	87.13
1965-03-17	899.37	87.02
1965-03-18	896.55	86.81
1965-03-19	895.79	86.84
1965-03-22	896.12	86.83
1965-03-23	898.69	86.93
1965-03-24	900.56	87.09
1965-03-25	898.34	86.84
1965-03-26	891.66	86.20
1965-03-29	887.82	86.03
1965-03-30	889.05	86.20
1965-03-31	889.05	86.16
1965-04-01	890.33	86.32
1965-04-02	893.38	86.53
1965-04-05	893.23	86.53
1965-04-06	891.90	86.50
1965-04-07	892.94	86.55
1965-04-08	897.90	87.04
1965-04-09	901.29	87.56
1965-04-12	906.36	87.94
1965-04-13	908.01	88.04
1965-04-14	912.86	88.24
1965-04-15	911.91	88.15
1965-04-16		.
1965-04-19	912.76	88.51
1965-04-20	911.96	88.46
1965-04-21	910.71	88.30
1965-04-22	915.06	88.78
1965-04-23	916.41	88.88
1965-04-26	916.86	88.89
1965-04-27	918.16	89.04
1965-04-28	918.86	89.00
1965-04-29	918.71	88.93
1965-04-30	922.31	89.11
1965-05-03	922.11	89.23
1965-05-04	928.22	89.51
1965-05-05	932.22	89.71
1965-05-06	933.52	89.92
1965-05-07	932.52	89.85
1965-05-10	931.47	89.66
1965-05-11	930.92	89.55
1965-05-12	934.17	89.94
1965-05-13	938.87	90.27
1965-05-14	939.62	90.10
1965-05-17	930.67	89.54
1965-05-18	930.62	89.46
1965-05-19	932.12	89.67
1965-05-20	927.27	89.18
1965-05-21	922.01	88.75
1965-05-24	914.21	88.09
1965-05-25	921.00	88.60
1965-05-26	917.16	88.30
1965-05-27	913.22	87.84
1965-05-28	918.04	88.42
1965-05-31		.
1965-06-01	908.53	87.72
1965-06-02	904.06	87.09
1965-06-03	899.22	86.90
1965-06-04	900.87	87.11
1965-06-07	902.15	86.88
1965-06-08	889.05	85.93
1965-06-09	879.84	85.04
1965-06-10	876.49	84.73
1965-06-11	881.70	85.12
1965-06-14	868.71	84.01
1965-06-15	874.57	84.49
1965-06-16	878.07	85.20
1965-06-17	883.06	85.74
1965-06-18	879.17	85.34
1965-06-21	874.12	85.05
1965-06-22	875.43	85.21
1965-06-23	870.22	84.67
1965-06-24	857.76	83.56
1965-06-25	854.36	83.06
1965-06-28	840.59	81.60
1965-06-29	851.40	82.41
1965-06-30	868.03	84.12
1965-07-01	871.59	84.48
1965-07-02	875.16	85.16
1965-07-05		.
1965-07-06	873.18	84.99
1965-07-07	870.77	84.67
1965-07-08	877.85	85.39
1965-07-09	879.49	85.71
1965-07-12	877.96	85.69
1965-07-13	876.97	85.59
1965-07-14	883.23	85.87
1965-07-15	880.98	85.72
1965-07-16	880.43	85.69
1965-07-19	880.26	85.63
1965-07-20	868.79	84.55
1965-07-21	865.01	84.07
1965-07-22	861.77	83.85
1965-07-23	863.97	84.07
1965-07-26	867.26	84.05
1965-07-27	863.53	83.87
1965-07-28	867.92	84.03
1965-07-29	874.23	84.68
1965-07-30	881.74	85.25
1965-08-02	881.85	85.42
1965-08-03	881.20	85.46
1965-08-04	883.88	85.79
1965-08-05	881.63	85.79
1965-08-06	882.51	86.07
1965-08-09	879.77	85.86
1965-08-10	878.89	85.87
1965-08-11	881.47	86.13
1965-08-12	881.96	86.38
1965-08-13	888.82	86.77
1965-08-16	891.13	86.87
1965-08-17	894.26	87.04
1965-08-18	894.37	86.99
1965-08-19	891.79	86.79
1965-08-20	889.92	86.69
1965-08-23	887.07	86.56
1965-08-24	887.12	86.71
1965-08-25	890.85	86.81
1965-08-26	896.18	87.14
1965-08-27	895.96	87.20
1965-08-30	895.63	87.21
1965-08-31	893.10	87.17
1965-09-01	893.60	87.17
1965-09-02	900.40	87.65
1965-09-03	907.97	88.06
1965-09-06		.
1965-09-07	910.11	88.36
1965-09-08	913.68	88.66
1965-09-09	917.47	88.89
1965-09-10	918.95	89.12
1965-09-13	920.92	89.38
1965-09-14	916.59	89.03
1965-09-15	922.95	89.52
1965-09-16	931.18	90.02
1965-09-17	928.99	90.05
1965-09-20	931.18	90.08
1965-09-21	926.52	89.81
1965-09-22	931.62	90.22
1965-09-23	927.45	89.86
1965-09-24	929.54	90.02
1965-09-27	937.88	90.65
1965-09-28	935.85	90.43
1965-09-29	932.39	90.02
1965-09-30	930.58	89.96
1965-10-01	929.65	89.90
1965-10-04	930.86	90.08
1965-10-05	938.70	90.63
1965-10-06	936.84	90.54
1965-10-07	934.42	90.47
1965-10-08	938.32	90.85
1965-10-11	942.65	91.37
1965-10-12	941.12	91.35
1965-10-13	941.01	91.34
1965-10-14	937.50	91.19
1965-10-15	940.68	91.38
1965-10-18	945.84	91.68
1965-10-19	947.76	91.80
1965-10-20	948.47	91.78
1965-10-21	950.28	91.94
1965-10-22	952.42	91.98
1965-10-25	948.14	91.67
1965-10-26	956.32	92.20
1965-10-27	959.50	92.51
1965-10-28	959.11	92.21
1965-10-29	960.82	92.42
1965-11-01	958.96	92.23
1965-11-02		.
1965-11-03	961.13	92.31
1965-11-04	961.85	92.46
1965-11-05	959.46	92.37
1965-11-08	953.95	92.23
1965-11-09	951.72	91.93
1965-11-10	951.22	91.83
1965-11-11	953.28	92.11
1965-11-12	956.29	92.55
1965-11-15	955.90	92.63
1965-11-16	956.51	92.41
1965-11-17	956.57	92.60
1965-11-18	950.50	92.22
1965-11-19	952.72	92.24
1965-11-22	946.38	91.64
1965-11-23	948.94	91.78
1965-11-24	948.94	91.94
1965-11-25		.
1965-11-26	948.16	92.03
1965-11-29	946.93	91.80
1965-11-30	946.71	91.61
1965-12-01	947.60	91.50
1965-12-02	944.59	91.21
1965-12-03	946.10	91.27
1965-12-06	939.53	90.59
1965-12-07	951.33	91.39
1965-12-08	946.60	91.28
1965-12-09	949.55	91.56
1965-12-10	952.72	91.80
1965-12-13	951.55	91.83
1965-12-14	954.06	91.88
1965-12-15	958.74	92.02
1965-12-16	959.13	92.12
1965-12-17	957.85	92.08
1965-12-20	952.22	91.65
1965-12-21	959.46	92.01
1965-12-22	965.86	92.29
1965-12-23	966.36	92.19
1965-12-24		.
1965-12-27	959.79	91.52
1965-12-28	957.96	91.53
1965-12-29	960.30	91.81
1965-12-30	963.69	92.20
1965-12-31	969.26	92.43
1966-01-03	968.54	92.18
1966-01-04	969.26	92.26
1966-01-05	981.62	92.85
1966-01-06	985.46	93.06
1966-01-07	986.13	93.14
1966-01-10	985.41	93.33
1966-01-11	986.85	93.41
1966-01-12	983.96	93.19
1966-01-13	985.69	93.36
1966-01-14	987.30	93.50
1966-01-17	989.75	93.77
1966-01-18	994.20	93.95
1966-01-19	991.14	93.69
1966-01-20	987.80	93.36
1966-01-21	988.14	93.47
1966-01-24	991.42	93.71
1966-01-25	991.64	93.85
1966-01-26	990.92	93.70
1966-01-27	990.36	93.67
1966-01-28	985.35	93.31
1966-01-31	983.51	92.88
1966-02-01	975.89	92.16
1966-02-02	982.29	92.53
1966-02-03	981.23	92.65
1966-02-04	986.35	93.26
1966-02-07	989.69	93.59
1966-02-08	991.03	93.55
1966-02-09	995.15	94.06
1966-02-10	990.81	93.83
1966-02-11	989.03	93.81
1966-02-14	987.69	93.65
1966-02-15	981.57	93.17
1966-02-16	982.40	93.16
1966-02-17	975.27	92.66
1966-02-18	975.22	92.41
1966-02-21	966.48	91.87
1966-02-22		.
1966-02-23	960.13	91.48
1966-02-24	950.66	90.89
1966-02-25	953.00	91.14
1966-02-28	951.89	91.22
1966-03-01	938.19	90.06
1966-03-02	932.01	89.15
1966-03-03	936.35	89.47
1966-03-04	932.34	89.24
1966-03-07	917.76	88.04
1966-03-08	919.98	88.18
1966-03-09	929.84	88.96
1966-03-10	929.23	88.96
1966-03-11	927.95	88.85
1966-03-14	917.09	87.85
1966-03-15	911.08	87.35
1966-03-16	916.03	87.86
1966-03-17	919.32	88.17
1966-03-18	922.88	88.53
1966-03-21	929.17	89.20
1966-03-22	934.52	89.46
1966-03-23	929.00	89.13
1966-03-24	928.61	89.29
1966-03-25	929.95	89.54
1966-03-28	932.62	89.62
1966-03-29	929.39	89.27
1966-03-30	919.76	88.78
1966-03-31	924.77	89.23
1966-04-01	931.29	89.94
1966-04-04	937.86	90.76
1966-04-05	944.71	91.31
1966-04-06	945.26	91.56
1966-04-07	945.76	91.76
1966-04-08		.
1966-04-11	942.42	91.79
1966-04-12	937.24	91.45
1966-04-13	938.36	91.54
1966-04-14	945.48	91.87
1966-04-15	947.77	91.99
1966-04-18	941.98	91.58
1966-04-19	941.64	91.57
1966-04-20	951.28	92.08
1966-04-21	954.73	92.42
1966-04-22	949.83	92.27
1966-04-25	950.55	92.08
1966-04-26	947.21	91.99
1966-04-27	944.54	91.76
1966-04-28	937.41	91.13
1966-04-29	933.68	91.06
1966-05-02	931.95	90.90
1966-05-03	921.77	89.85
1966-05-04	914.86	89.39
1966-05-05	899.77	87.93
1966-05-06	902.83	87.84
1966-05-09	886.80	86.32
1966-05-10	895.48	87.08
1966-05-11	895.43	87.23
1966-05-12	885.57	86.23
1966-05-13	876.11	85.47
1966-05-16	867.53	84.41
1966-05-17	864.14	83.63
1966-05-18	878.50	85.12
1966-05-19	872.99	85.02
1966-05-20	876.89	85.43
1966-05-23	882.46	86.20
1966-05-24	888.41	86.77
1966-05-25	890.42	87.07
1966-05-26	891.75	87.07
1966-05-27	897.04	87.33
1966-05-30		.
1966-05-31	884.07	86.13
1966-06-01	883.63	86.10
1966-06-02	882.73	85.96
1966-06-03	887.86	86.06
1966-06-06	881.68	85.42
1966-06-07	877.33	84.83
1966-06-08	879.34	84.93
1966-06-09	882.62	85.50
1966-06-10	891.75	86.44
1966-06-13	897.60	86.83
1966-06-14	903.17	87.07
1966-06-15	901.11	86.73
1966-06-16	897.16	86.47
1966-06-17	894.26	86.51
1966-06-20	892.76	86.48
1966-06-21	894.98	86.71
1966-06-22	901.00	86.85
1966-06-23	896.43	86.50
1966-06-24	897.16	86.58
1966-06-27	888.97	86.08
1966-06-28	880.90	85.67
1966-06-29	871.60	84.86
1966-06-30	870.10	84.74
1966-07-01	877.06	85.61
1966-07-04		.
1966-07-05	875.27	85.82
1966-07-06	888.86	87.06
1966-07-07	891.64	87.38
1966-07-08	894.04	87.61
1966-07-11	893.09	87.45
1966-07-12	886.19	86.88
1966-07-13	881.40	86.30
1966-07-14	887.80	86.82
1966-07-15	889.36	87.08
1966-07-18	888.41	86.99
1966-07-19	884.07	86.33
1966-07-20	874.49	85.51
1966-07-21	873.99	85.52
1966-07-22	869.15	85.41
1966-07-25	852.83	83.83
1966-07-26	852.17	83.70
1966-07-27	856.23	84.10
1966-07-28	854.06	83.77
1966-07-29	847.38	83.60
1966-08-01	835.18	82.31
1966-08-02	832.57	82.33
1966-08-03	841.70	83.15
1966-08-04	851.50	83.93
1966-08-05	852.39	84.00
1966-08-08	849.05	83.75
1966-08-09	844.82	83.49
1966-08-10	838.53	83.11
1966-08-11	837.91	83.02
1966-08-12	840.53	83.17
1966-08-15	834.85	82.74
1966-08-16	823.83	81.63
1966-08-17	819.59	81.18
1966-08-18	810.74	80.16
1966-08-19	804.62	79.62
1966-08-22	792.03	78.24
1966-08-23	790.14	78.11
1966-08-24	799.55	79.07
1966-08-25	792.37	78.06
1966-08-26	780.56	76.41
1966-08-29	767.03	74.53
1966-08-30	775.72	75.86
1966-08-31	788.41	77.10
1966-09-01	792.09	77.70
1966-09-02	787.69	77.42
1966-09-05		.
1966-09-06	782.34	76.96
1966-09-07	777.39	76.34
1966-09-08	774.88	76.05
1966-09-09	775.55	76.29
1966-09-12	790.59	77.91
1966-09-13	795.48	78.32
1966-09-14	806.23	79.13
1966-09-15	814.30	80.08
1966-09-16	814.30	79.99
1966-09-19	810.85	79.59
1966-09-20	806.01	79.04
1966-09-21	793.59	77.71
1966-09-22	797.77	77.94
1966-09-23	790.97	77.67
1966-09-26	792.70	77.86
1966-09-27	794.09	78.10
1966-09-28	780.95	77.11
1966-09-29	772.66	76.31
1966-09-30	774.22	76.56
1966-10-03	757.96	74.90
1966-10-04	763.19	75.10
1966-10-05	755.45	74.69
1966-10-06	749.61	74.05
1966-10-07	744.32	73.20
1966-10-10	754.51	74.53
1966-10-11	758.63	74.91
1966-10-12	778.17	77.04
1966-10-13	772.93	76.89
1966-10-14	771.71	76.60
1966-10-17	778.89	77.47
1966-10-18	791.87	78.68
1966-10-19	785.35	78.05
1966-10-20	783.68	77.84
1966-10-21	787.30	78.19
1966-10-24	787.75	78.42
1966-10-25	793.09	78.90
1966-10-26	801.11	79.58
1966-10-27	809.57	80.23
1966-10-28	807.96	80.24
1966-10-31	807.07	80.20
1966-11-01	809.63	80.81
1966-11-02	807.29	80.88
1966-11-03	804.34	80.56
1966-11-04	805.06	80.81
1966-11-07	802.22	80.73
1966-11-08		.
1966-11-09	809.91	81.38
1966-11-10	816.87	81.89
1966-11-11	819.09	81.94
1966-11-14	813.75	81.37
1966-11-15	815.31	81.69
1966-11-16	820.87	82.37
1966-11-17	816.03	81.80
1966-11-18	809.40	81.26
1966-11-21	798.16	80.09
1966-11-22	794.98	79.67
1966-11-23	796.82	80.21
1966-11-24		.
1966-11-25	803.34	80.85
1966-11-28	801.16	80.71
1966-11-29	795.26	80.42
1966-11-30	791.59	80.45
1966-12-01	789.75	80.08
1966-12-02	789.47	80.13
1966-12-05	791.59	80.24
1966-12-06	797.43	80.84
1966-12-07	808.01	81.72
1966-12-08	812.80	82.05
1966-12-09	813.02	82.14
1966-12-12	820.54	83.00
1966-12-13	816.70	82.73
1966-12-14	817.98	82.64
1966-12-15	809.18	81.64
1966-12-16	807.18	81.58
1966-12-19	798.99	81.27
1966-12-20	794.59	80.96
1966-12-21	797.43	81.38
1966-12-22	801.67	81.69
1966-12-23	799.10	81.47
1966-12-26		.
1966-12-27	792.20	81.00
1966-12-28	788.58	80.61
1966-12-29	786.35	80.37
1966-12-30	785.69	80.33
1967-01-02		.
1967-01-03	786.41	80.38
1967-01-04	791.14	80.55
1967-01-05	805.51	81.60
1967-01-06	808.74	82.18
1967-01-09	813.47	82.81
1967-01-10	814.14	82.81
1967-01-11	822.49	83.47
1967-01-12	829.95	83.91
1967-01-13	835.13	84.53
1967-01-16	833.24	84.31
1967-01-17	843.65	85.24
1967-01-18	847.49	85.79
1967-01-19	846.44	85.82
1967-01-20	847.16	86.07
1967-01-23	847.72	86.39
1967-01-24	847.72	86.51
1967-01-25	840.59	85.85
1967-01-26	838.70	85.81
1967-01-27	844.04	86.16
1967-01-30	848.11	86.66
1967-01-31	849.89	86.61
1967-02-01	848.39	86.43
1967-02-02	853.12	86.73
1967-02-03	857.46	87.36
1967-02-06	855.12	87.18
1967-02-07	852.51	86.95
1967-02-08	860.97	87.72
1967-02-09	857.52	87.36
1967-02-10	855.73	87.49
1967-02-13	853.34	87.58
1967-02-14	856.90	88.17
1967-02-15	855.79	88.27
1967-02-16	851.56	87.86
1967-02-17	850.84	87.89
1967-02-20	847.88	87.40
1967-02-21	844.10	87.34
1967-02-22		.
1967-02-23	846.77	87.45
1967-02-24	847.33	87.41
1967-02-27	836.64	86.46
1967-02-28	839.37	86.78
1967-03-01	843.49	87.68
1967-03-02	846.71	88.16
1967-03-03	846.60	88.29
1967-03-06	842.20	88.10
1967-03-07	841.76	88.16
1967-03-08	843.32	88.27
1967-03-09	844.15	88.53
1967-03-10	848.50	88.89
1967-03-13	844.82	88.43
1967-03-14	844.27	88.35
1967-03-15	854.06	89.19
1967-03-16	868.49	90.09
1967-03-17	869.77	90.25
1967-03-20	870.43	90.20
1967-03-21	866.59	90.00
1967-03-22	870.55	90.25
1967-03-23	876.67	90.94
1967-03-24		.
1967-03-27	873.72	90.87
1967-03-28	875.28	90.91
1967-03-29	871.10	90.73
1967-03-30	869.99	90.70
1967-03-31	865.98	90.20
1967-04-03	859.97	89.24
1967-04-04	859.19	89.22
1967-04-05	861.19	89.79
1967-04-06	861.25	89.94
1967-04-07	853.34	89.36
1967-04-10	842.43	88.24
1967-04-11	847.66	88.88
1967-04-12	844.65	88.78
1967-04-13	848.83	89.46
1967-04-14	859.74	90.43
1967-04-17	866.59	91.07
1967-04-18	873.00	91.86
1967-04-19	873.94	91.94
1967-04-20	878.62	92.11
1967-04-21	883.18	92.30
1967-04-24	887.53	92.62
1967-04-25	891.20	93.11
1967-04-26	889.03	93.02
1967-04-27	894.82	93.81
1967-04-28	897.05	94.01
1967-05-01	892.93	93.84
1967-05-02	891.65	93.67
1967-05-03	896.77	93.91
1967-05-04	901.95	94.32
1967-05-05	905.96	94.44
1967-05-08	909.63	94.58
1967-05-09	899.89	93.60
1967-05-10	894.10	93.35
1967-05-11	896.21	93.75
1967-05-12	890.03	93.48
1967-05-15	882.41	92.71
1967-05-16	885.80	93.14
1967-05-17	882.24	92.78
1967-05-18	877.34	92.53
1967-05-19	874.55	92.07
1967-05-22	871.05	91.67
1967-05-23	868.71	91.23
1967-05-24	862.42	90.18
1967-05-25	870.71	91.19
1967-05-26	870.32	90.98
1967-05-29	864.98	90.49
1967-05-30		.
1967-05-31	852.56	89.08
1967-06-01	864.98	90.23
1967-06-02	863.31	89.79
1967-06-05	847.77	88.43
1967-06-06	862.71	90.23
1967-06-07	869.19	90.91
1967-06-08	873.20	91.40
1967-06-09	874.89	91.56
1967-06-12	878.93	92.04
1967-06-13	886.15	92.62
1967-06-14	880.61	92.40
1967-06-15	883.26	92.49
1967-06-16	885.00	92.54
1967-06-19	884.54	92.51
1967-06-20	880.61	92.48
1967-06-21	877.66	92.20
1967-06-22	875.69	91.97
1967-06-23	877.37	92.00
1967-06-26	872.11	91.64
1967-06-27	869.39	91.30
1967-06-28	868.87	91.31
1967-06-29	861.94	90.85
1967-06-30	860.26	90.64
1967-07-03	859.69	90.91
1967-07-04		.
1967-07-05	864.94	91.36
1967-07-06	864.02	91.32
1967-07-07	869.05	91.69
1967-07-10	875.52	92.05
1967-07-11	879.45	92.48
1967-07-12	878.70	92.40
1967-07-13	878.53	92.42
1967-07-14	882.05	92.74
1967-07-17	882.74	92.75
1967-07-18	896.09	93.50
1967-07-19	903.32	93.65
1967-07-20	908.69	93.85
1967-07-21	909.56	94.04
1967-07-24	904.53	93.73
1967-07-25	901.29	93.74
1967-07-26	903.14	94.06
1967-07-27	903.14	94.35
1967-07-28	901.53	94.49
1967-07-31	904.24	94.75
1967-08-01	912.97	95.37
1967-08-02	922.27	95.78
1967-08-03	921.98	95.66
1967-08-04	923.77	95.83
1967-08-07	920.37	95.58
1967-08-08	922.45	95.69
1967-08-09	926.72	95.78
1967-08-10	925.22	95.53
1967-08-11	920.65	95.15
1967-08-14	916.32	94.64
1967-08-15	919.15	94.77
1967-08-16	915.68	94.55
1967-08-17	918.23	94.63
1967-08-18	919.04	94.78
1967-08-21	912.27	94.25
1967-08-22	907.48	93.74
1967-08-23	905.11	93.61
1967-08-24	898.46	93.09
1967-08-25	894.07	92.70
1967-08-28	894.71	92.64
1967-08-29	894.76	92.88
1967-08-30	893.72	93.07
1967-08-31	901.29	93.64
1967-09-01	901.18	93.68
1967-09-04		.
1967-09-05	904.13	94.21
1967-09-06	906.96	94.39
1967-09-07	908.17	94.33
1967-09-08	907.54	94.36
1967-09-11	909.62	94.54
1967-09-12	911.75	94.99
1967-09-13	923.77	95.99
1967-09-14	929.44	96.20
1967-09-15	933.48	96.27
1967-09-18	938.74	96.53
1967-09-19	930.07	96.17
1967-09-20	929.79	96.13
1967-09-21	930.48	96.75
1967-09-22	934.35	97.00
1967-09-25	943.08	97.59
1967-09-26	937.18	96.76
1967-09-27	933.14	96.79
1967-09-28	929.38	96.79
1967-09-29	926.66	96.71
1967-10-02	921.00	96.32
1967-10-03	924.47	96.65
1967-10-04	921.29	96.43
1967-10-05	927.13	96.67
1967-10-06	928.74	97.26
1967-10-09	933.31	97.51
1967-10-10	926.61	96.84
1967-10-11	920.25	96.37
1967-10-12	913.20	95.75
1967-10-13	918.17	96.00
1967-10-16	908.52	95.25
1967-10-17	904.36	95.00
1967-10-18	903.49	95.25
1967-10-19	903.72	95.43
1967-10-20	896.73	95.38
1967-10-23	894.65	94.96
1967-10-24	888.18	94.42
1967-10-25	886.73	94.52
1967-10-26	890.89	94.94
1967-10-27	888.18	94.96
1967-10-30	886.62	94.79
1967-10-31	879.74	93.90
1967-11-01	867.08	92.71
1967-11-02	864.83	92.34
1967-11-03	856.62	91.78
1967-11-06	855.29	91.48
1967-11-07		.
1967-11-08	849.57	91.14
1967-11-09	856.97	91.59
1967-11-10	862.81	92.21
1967-11-13	859.74	91.97
1967-11-14	852.40	91.39
1967-11-15	855.18	91.76
1967-11-16	859.74	92.60
1967-11-17	862.11	92.82
1967-11-20	857.78	91.65
1967-11-21	870.95	93.10
1967-11-22	874.02	93.65
1967-11-23		.
1967-11-24	877.60	93.90
1967-11-27	882.11	94.17
1967-11-28	884.88	94.47
1967-11-29	883.15	94.47
1967-11-30	875.81	94.00
1967-12-01	879.16	94.50
1967-12-04	883.50	95.10
1967-12-05	888.12	95.23
1967-12-06	892.28	95.64
1967-12-07	892.22	95.53
1967-12-08	887.25	95.42
1967-12-11	882.05	95.12
1967-12-12	881.30	95.01
1967-12-13	882.34	95.34
